linear_score,logistic_score,quality
4.890051147758953,16.29751852221961,5.0
5.277891455378182,18.22007333746481,5.0
4.835380374708933,16.094190579848714,5.0
4.90716907726069,16.357623152915014,5.0
5.068205824133344,16.943530699801773,5.0
5.088204277196496,17.194487411675127,5.0
6.969083586160735,26.197147005867798,6.0
5.298371403699662,17.847394231786616,5.0
6.506726284139788,24.10421959713827,6.0
4.871954521870748,16.1861874571794,5.0
4.395782330072649,14.07612274463208,5.0
4.865838438255906,16.532685367898576,5.0
5.739636590815351,20.248263656749078,6.0
5.17053789080191,18.46987564660276,6.0
5.910464600433414,21.258397266511913,6.0
5.002987447800393,18.54651079191442,4.0
4.8697734667633625,16.072403681070746,5.0
4.935824509909224,16.37139331088925,5.0
5.260935341301604,18.503062374357768,5.0
5.516481763242993,19.685836247406826,5.0
5.326986384447451,18.80205200417627,5.0
5.252277590659602,18.48987772813281,5.0
5.388046766795256,18.60128931656064,5.0
5.469993084627291,19.136540055470576,6.0
4.452124552704561,14.314785609800595,5.0
5.175827621664695,17.001408667752887,4.0
5.464267658933437,18.753979932161155,6.0
5.4827009193848255,19.273140995465482,5.0
5.483698503590574,19.26843364609212,5.0
4.995493744211032,16.885632859072366,5.0
4.553154938956453,14.823799635260205,5.0
4.58764632973589,14.505829940322515,4.0
5.882442168745939,21.124427714306833,6.0
5.797737955238105,20.938514743280166,5.0
4.6136972353219505,15.160418287888453,4.0
6.5489894242798385,23.703007820359222,6.0
6.350836294842281,22.80603893090371,6.0
5.815483299465015,20.72753184429613,6.0
5.243592168616971,17.889180130469647,5.0
5.215910230484752,17.345146176221782,5.0
5.309643211762818,18.188169760288154,5.0
5.474200869312256,19.88194810191343,6.0
5.841659809877342,20.878254332937313,5.0
4.6551714363650945,15.159311626978024,5.0
5.117528738386028,17.252239035707554,5.0
4.961111687657166,17.24999260306425,5.0
4.898442608164629,16.372799540269657,5.0
5.159722845419722,17.78548807340433,5.0
4.952826560658636,16.892540287491748,6.0
5.3242717701353826,18.433539230506913,5.0
5.123893907482227,17.442302639289846,5.0
5.355164189253841,18.757423845791806,5.0
4.575528438652526,14.885261002506414,5.0
4.721715868614268,15.476526772916323,5.0
4.51304987796162,14.603315647141365,5.0
5.370437948863298,18.572122921488795,6.0
5.641280220620288,19.83341175679476,5.0
5.057879129254815,17.105641397216292,5.0
5.322083301838205,18.30159991649031,5.0
4.838474325308141,15.907615957123753,5.0
5.247152837201739,18.335165124327407,5.0
5.906682538227614,21.154832391645275,6.0
6.107624987769654,22.47068565633847,7.0
4.6303829811927955,15.858887430599445,4.0
6.464837925836349,23.566121632083217,7.0
5.460425787394669,18.22169384219056,5.0
5.8131629054433915,20.101104139394828,5.0
5.360808783937458,18.250630059277633,5.0
5.683958858314909,19.768249591712355,6.0
6.490053568574268,24.703869119819434,7.0
6.291900439136725,23.806900230363922,7.0
5.036003469057562,16.701922007204587,5.0
4.530895316269252,14.587190744175368,5.0
6.6494327875413575,24.922876817352417,7.0
6.726848480562396,25.62529031021316,6.0
5.786918395197631,20.855118584452544,6.0
5.790897527296238,21.090554937302578,6.0
5.148680731195853,17.33261910727087,5.0
5.551887129157194,19.40560208740098,6.0
5.480137955717709,19.458372516583143,5.0
5.091257325377441,17.49398931825568,5.0
5.0451030867425,17.109527367022817,5.0
5.3019420788061495,18.239816645544494,5.0
5.982316403297631,21.224787893937428,5.0
6.395509839616778,22.914987842474616,6.0
4.811991055231815,15.673599292586143,5.0
4.820824244948511,15.834729071226857,5.0
5.912707477395443,21.316102915125427,6.0
5.928630280683024,21.486873341383962,4.0
6.3141085381577255,22.74255643650342,6.0
6.5804951417464395,24.49564649942978,6.0
4.5249611770824885,15.25732244573198,5.0
6.049904365574335,21.546597917229406,6.0
5.673931171543245,20.527722427313883,5.0
6.86905007292151,25.479583134763207,7.0
5.189955160993506,17.648347214992242,6.0
5.767586122710014,20.371103866672556,6.0
5.079471783230602,17.836815758947346,5.0
5.748663860167881,20.323990528031068,6.0
5.669927516695296,19.645812174895013,6.0
5.207570214674348,17.552884766165484,6.0
5.559608311532358,19.1876217797875,6.0
5.471774387257739,18.7488432854395,6.0
5.418408644438642,18.829042378938546,6.0
5.567154739209258,19.95495601651068,5.0
6.237773912309663,23.337412993901687,6.0
5.5395008810120885,18.709436478231417,6.0
6.587794342848483,24.32777947349571,7.0
5.59702869566074,19.842935026218143,7.0
5.4950872040942045,19.55272137339088,6.0
5.024742399525337,16.838139918128498,5.0
5.889017037860995,20.705981284759602,5.0
5.413018038263544,18.675967462563,6.0
6.155597635552695,22.542617671575925,6.0
6.136661526680129,22.108035494142655,6.0
5.282813859997617,18.08954368624468,6.0
5.375342655984213,19.331457201925772,5.0
4.956568345614102,16.880095403878546,5.0
6.868038895497989,25.265294801888786,6.0
5.295760902677941,18.145110741668734,5.0
5.573174466077617,19.497514880958153,5.0
4.1304183124927505,12.852301252868127,5.0
4.799806031733155,18.083472224935583,5.0
6.923565948911602,26.24310803524537,7.0
5.253007552137802,17.571868307451478,5.0
3.927455075832711,12.000427022425981,4.0
5.5868524567083,19.413004694345453,5.0
4.926835423322871,16.012155041137202,5.0
6.000013448305978,22.173806909065853,5.0
7.192679205667218,27.180310990921413,7.0
4.776630591676096,16.43154447142547,4.0
7.065720419201824,27.20872647907541,8.0
5.440809908891126,19.31427979393648,6.0
5.515690948228212,20.111899390327604,6.0
5.52173736937057,19.364415171868146,6.0
5.84594616395745,21.606847539420126,6.0
5.871218375514886,21.40434058696784,5.0
5.082886652431284,17.356486913681017,5.0
5.112303822725707,17.76236714550342,5.0
5.984094671391517,21.457342580597675,6.0
5.837116167766226,21.108217572847504,6.0
5.84594616395745,21.606847539420126,6.0
6.854650162060537,26.670541916964098,8.0
6.221777813576367,23.314727663635907,7.0
5.196137704532504,17.948779123599994,6.0
5.865207206690684,22.313242660261214,7.0
4.428264850964069,14.160866349386875,5.0
6.287828856722214,23.61371729345441,7.0
5.243875576145541,18.109891122806975,5.0
5.375977662437236,18.707870382443986,5.0
6.205119057707549,22.559661914031878,6.0
5.2981067707097935,18.070906374013628,6.0
6.331561458714376,23.060450451274868,7.0
5.37388774194234,18.783926330540915,5.0
6.331561458714376,23.060450451274868,7.0
5.429165021985781,20.599609097690752,5.0
5.992952992118305,21.753680752121994,6.0
5.969632871953294,21.553952244981332,6.0
6.138109652221658,22.46824143918144,6.0
5.495818423483229,19.39062898087588,5.0
4.562854963549654,15.146768368510461,5.0
5.192875278454267,18.242509590935967,5.0
5.1984466549965305,18.447151941516438,5.0
5.4166957200585415,19.27435145775086,5.0
6.133141809774202,22.115065721419214,6.0
6.499086187624002,23.899981884759434,6.0
5.662872976797971,20.491660480457888,5.0
5.323076738395869,18.863608278911286,5.0
4.671151728970742,15.722463280629318,5.0
5.814577508248675,20.80026232194104,6.0
4.8756144155078545,16.539950330982037,5.0
5.423906567324522,19.702003322548045,6.0
5.943936178817438,22.10045741516084,6.0
5.8543098581639725,20.72651010428594,6.0
5.94667959454037,21.39824158157805,6.0
6.124733543120158,21.784199441066516,6.0
5.742228947174581,20.443648293890128,6.0
4.624617352985581,15.055405624804907,5.0
5.2943052428937705,18.378206857555938,5.0
5.6668018283911294,20.198740160311687,6.0
5.126775154053902,17.631088548456482,5.0
5.345334683634022,18.657592134881398,6.0
5.756485587381505,21.26539677850827,7.0
5.477436769925717,19.255571394518405,6.0
5.8885876736732,21.863376038145276,7.0
4.683434166776976,15.647344200095077,5.0
5.329858989939424,18.265253512206904,5.0
5.105746342222872,17.426492553841104,6.0
5.989050739281083,22.201013223544052,6.0
5.460642394114302,19.80909618499602,6.0
6.214244973648491,23.54838340726236,7.0
5.843582266107006,21.960864262553194,5.0
5.736138045171501,20.955374246076254,6.0
4.605549808421401,15.216387138096405,5.0
6.495909619478624,25.04159925288357,6.0
6.033552317457691,22.948671844154042,6.0
5.788427308586392,20.301249964219505,6.0
5.783972250684073,20.447652730861144,5.0
6.706870453992607,24.93324332288679,7.0
6.669196966621527,26.03075376728051,7.0
5.375689090273966,19.386146947279432,6.0
5.001427033987156,16.813149521048082,5.0
5.487239387508012,20.026465995239366,6.0
6.318814925293523,23.061042645768374,7.0
6.188637986390361,22.334111487851455,6.0
6.246339564909931,23.216889947554563,6.0
5.6381486673946455,20.416804414736298,6.0
5.24184240851956,18.62286663582527,6.0
5.734528541611297,21.08371560443178,6.0
5.363940007370587,18.225292879809544,5.0
5.912628557921295,21.73549053748019,7.0
6.066750127779798,22.960106204642504,6.0
5.792750378385676,20.501353370691525,6.0
5.397430575714594,18.921330865917618,6.0
5.42521318795967,19.288345343949537,6.0
5.841639240749103,20.940811629357192,6.0
4.761000681740072,15.63366291475421,5.0
5.618673295141477,21.76044873690843,5.0
6.456119489043502,22.909517583306197,6.0
6.078820970970355,22.609781293406968,6.0
5.403710162589803,19.31474465976781,5.0
6.179885467115639,23.33563487571013,7.0
6.200112399589216,23.23215540033012,7.0
5.710852150755684,20.905333666277556,6.0
5.2056280955428065,17.74704650850728,5.0
6.087288330007112,21.920408991794204,6.0
4.894766987804104,17.052064198885397,5.0
5.152198643339432,17.96743925353809,5.0
6.450188593197893,24.69886275812415,7.0
6.668316145639011,25.534627444079447,6.0
6.384137550052046,24.39987312830565,7.0
5.39353776061138,18.953904740320034,5.0
5.256977786338197,18.653409379907227,5.0
6.750347048792975,25.38711898701157,7.0
5.698122345789415,19.84893921705197,5.0
5.806852893112563,20.024335002401756,6.0
6.033286122799396,21.485790278674543,6.0
4.746579500770892,15.27328135559706,5.0
6.2081022026493855,23.498738694334953,6.0
6.760409961751151,26.16896029917646,7.0
6.067994347290295,22.461071059477188,6.0
6.750347048792975,25.38711898701157,7.0
6.011455976343996,23.32821580312735,6.0
5.925634140992159,21.360066354481727,6.0
5.264713706133222,17.85448480988906,6.0
5.98705339853187,22.043352223302776,6.0
6.123377267029255,21.741349997529614,6.0
5.462866835570765,18.75145369934457,6.0
5.444675309131995,18.782370894363503,5.0
5.499317850948728,19.308413532435065,6.0
6.298560644684528,22.634438335092135,6.0
6.428438453332333,23.271314780504774,6.0
5.33797329748262,18.271958006334575,6.0
6.204320029662725,22.450974710916327,7.0
7.469598272306513,28.635450512982615,8.0
5.854951312240175,21.44537296366577,6.0
5.195387714362965,17.97750929859071,5.0
5.0664334655702135,17.39575893221525,5.0
4.783820178872915,16.518030275842882,5.0
6.523928879944137,25.62002662249345,7.0
4.916629692958978,16.512251538334304,5.0
6.016922199489045,22.412814162921762,6.0
6.082973242634893,22.711803792740266,6.0
5.422874729590603,18.577544568406132,5.0
4.784527606667268,15.914272278697297,5.0
5.724866058289763,19.944758615385865,6.0
6.011918332267683,22.072330829062693,6.0
5.806226100352262,21.293045108650546,6.0
5.55111619935353,19.054917837121494,5.0
6.0982608245720655,21.941254100518393,6.0
6.4843326883007535,24.14515414329558,6.0
6.704445982129954,25.57725793766017,7.0
6.4232436069341645,24.599332168743146,6.0
4.875004853423519,16.466188671240158,4.0
4.997281846221824,16.955205066927803,6.0
5.120125467144277,17.578513069291894,5.0
5.317446075372629,18.160668662999143,5.0
6.422075665735477,24.776524568120532,7.0
5.369324093093539,18.600593494588345,5.0
5.660565870292331,20.411835793264558,5.0
5.824508704957978,21.818685991042194,6.0
4.861594734362228,16.175078345617692,5.0
6.003904673287423,22.347335061894825,6.0
5.370407369300551,18.420566445030026,5.0
6.536908717029007,24.199015632444002,7.0
7.517695380830787,28.617970773561858,7.0
4.467673745785433,14.814021166972198,5.0
6.652838876433776,24.735734295441226,7.0
5.128184177243924,17.80391746515724,5.0
6.526929733643044,24.133126326284295,7.0
5.046474818126683,17.26498777964943,6.0
6.167545637607816,22.779851712571116,6.0
5.193625805945601,17.694872643325866,5.0
5.621222640275036,20.647357407232633,6.0
7.115196178454724,26.828661704170756,7.0
5.376799848869069,18.32353746664041,5.0
6.731389163096139,25.607129967325726,6.0
5.655285165620327,20.56846284700572,5.0
5.324880382392436,18.538266138525294,6.0
4.862672647870141,16.980587289183667,5.0
5.557752533238698,18.94763323332692,6.0
5.971321091519755,22.297903567726475,6.0
6.18354394328847,22.425131326165854,6.0
4.566947431481836,14.273644219440861,5.0
7.676706266452086,29.173489356381687,8.0
6.3879528371911505,23.930103399454545,6.0
6.911261364666146,27.241906219735334,7.0
6.289240031568099,23.431143527849628,7.0
6.373065458180037,23.562190618967673,7.0
5.410984508379585,19.08449495714968,6.0
5.054286794811119,17.455739979062198,5.0
5.843580445058777,21.36684408589093,5.0
5.741079996706588,20.419793365150742,6.0
6.397759508771244,23.970726845154918,6.0
6.001453249896159,22.17678906624389,6.0
5.6038288060553185,20.698498880876585,6.0
5.88126247064362,20.74658598197057,6.0
6.136310585836384,23.084096117944345,7.0
5.273821163814091,18.290854178839222,5.0
7.230904422068761,28.999179614691194,8.0
5.201932817017791,18.58046566302916,5.0
4.545036701903399,14.832406450963187,5.0
6.400514758419789,24.280054637218363,7.0
4.604995277288566,15.743913987063864,3.0
6.109139962040672,22.666281761913176,6.0
5.117501855173813,17.543996107927647,5.0
5.411263250884062,19.664752865191897,5.0
4.811255399675034,15.901618632490859,5.0
6.103305278416883,21.890395916066243,6.0
5.6258550927076385,20.458684174098238,5.0
6.418817087955958,23.702896026653868,6.0
6.404839699855444,24.480335074503778,6.0
5.35031545537872,18.995295516502708,6.0
4.346332230341659,13.154752292544984,5.0
5.751844268212253,20.992702562707052,5.0
6.172773429374146,22.532546258727898,6.0
6.050075474322668,22.066854358407085,6.0
5.60042544819477,20.07374679531482,5.0
6.57708267074905,24.06394222838825,6.0
5.42702192533298,19.194252317323965,5.0
5.021931966910785,17.222740509510373,5.0
6.059860152016867,22.06074431005976,6.0
4.436256278145237,14.709407870046398,5.0
5.793690178070904,20.732908104982997,6.0
5.6716269685871055,21.400766722223985,5.0
6.856475435324981,25.88128107742407,8.0
5.3835947041665975,18.95368869726241,5.0
5.590699473666604,19.875723091711947,5.0
6.474055603293991,25.119699726647937,6.0
5.274357125235127,18.415630082643215,5.0
4.878050866360027,16.62169230373219,5.0
5.720415147005426,20.446362249132637,6.0
7.147509766454206,27.105054743906113,7.0
5.97403376781493,21.726790290440427,6.0
5.718684535790771,20.55005445012317,6.0
7.470248408003059,29.077097988975353,7.0
7.357229087152376,28.476077519688992,7.0
5.541105310096455,20.379309753970908,6.0
5.855489945114471,21.526403720249576,6.0
7.665843369276672,29.550879222060786,8.0
6.478435334257,23.575770483105234,6.0
4.92686484356463,16.321114455205233,5.0
7.203486067255724,27.457951813331256,8.0
5.739258439533998,21.27627864342642,6.0
5.223465514485866,17.894967516553653,6.0
7.602524982854419,29.583666973320184,7.0
6.017299947354047,22.40791585767608,7.0
6.678090387471528,24.86611702387919,7.0
7.270753716941385,27.501209521142396,7.0
6.669153615678326,25.442543311496316,7.0
7.244506673004693,27.4604211470039,7.0
5.879339540716359,21.464809134204593,6.0
5.5020780196274615,19.29271025533126,6.0
6.5775929303754594,24.75327995009938,7.0
5.290941656667343,18.3790139170668,5.0
5.8983842785025615,21.086648034242288,6.0
6.034705957958209,21.67149043718868,6.0
6.478057667278506,24.5648924593575,7.0
6.6101597535702155,25.16287171899451,7.0
5.184907824244718,18.27771908738152,5.0
5.179216265896528,19.420715127078523,6.0
3.7914487085844826,12.074044557086351,3.0
6.364077955149355,23.856325476742263,6.0
4.942949631490961,16.640579134717832,5.0
5.944256523502574,21.636011775650395,6.0
5.003369699628337,17.091150523240547,5.0
5.495200317183645,18.86713879974676,5.0
5.239217018089192,17.72889577200561,5.0
5.26203241683892,18.110120899859943,5.0
5.844646300160136,20.930536711584296,5.0
6.33002153755379,22.91936136090642,5.0
6.1655499585599784,22.421180027712595,6.0
5.753269454247686,19.977167711503522,6.0
4.513548567450584,14.671951913917075,5.0
6.268555955160821,23.126131576586168,6.0
5.611485331765394,20.38430169096685,5.0
5.611485331765394,20.38430169096685,5.0
6.254472662040257,23.140923311770656,6.0
5.3832501705363995,19.122178782316496,6.0
6.268555955160821,23.126131576586168,6.0
4.975905869471546,16.764879322646607,5.0
5.390326810498465,19.270819986085282,6.0
6.773329139710938,26.562077353489705,7.0
5.803502038517308,22.077318442702403,5.0
5.0737623327920005,17.410065785446562,5.0
6.0274251798153955,22.54500669310147,6.0
4.561608923448716,14.949402410891347,5.0
5.65939426880432,20.29792497582227,6.0
5.177307690702918,17.70696714213574,6.0
4.934335052530415,16.09127730908294,5.0
5.338805760485698,18.584154070699753,6.0
5.719863883561672,20.756781090366534,6.0
6.112647450078654,22.197284045951,6.0
5.540915887161447,19.998983563831477,6.0
5.513517392104461,18.874814970143028,6.0
5.4705283541643155,19.113791067278374,6.0
5.351186242899146,18.478981905839017,6.0
4.337374511759691,14.294915763256022,5.0
5.30471177511744,19.572105307876065,5.0
5.436813861409135,20.170084567513076,5.0
6.325670031306203,24.12206473630605,6.0
5.636353399517716,21.0825188925312,5.0
5.863312729285255,22.02913732757652,6.0
6.137088739932338,24.049706704496103,6.0
5.488064033566914,20.24691798514698,5.0
4.464871360720764,14.345784906915027,5.0
5.518800869444718,18.758729921357528,5.0
5.727157852403224,20.20042230353195,6.0
5.8068335242030855,22.55475855540358,6.0
4.761502558962576,16.958032057143434,5.0
4.84010214772978,17.071276617511003,6.0
5.500612579188271,20.061172915696048,6.0
5.399031085576354,20.28426693638817,6.0
6.088123979972281,22.309563258365458,6.0
5.46529976205872,19.97978037218132,6.0
6.088123979972281,22.309563258365458,6.0
5.493503138283046,19.372201109526202,5.0
4.4922557229130575,15.049781517917458,4.0
5.688671518820087,20.318548569487483,6.0
6.2406782387531905,22.776147733527374,6.0
4.959319336140425,17.272782879346913,4.0
4.732431070115453,15.949195129573821,5.0
4.425998480927788,14.67882857373134,5.0
6.540592163774349,23.822864568917694,6.0
4.85517486406836,16.969823011980488,5.0
5.11937903665175,18.165781531254503,5.0
5.327523010058442,18.90938459411737,5.0
6.769945136693622,24.877706749703854,7.0
7.032622191767885,26.29518959669543,7.0
5.9345736474367214,21.492578290213313,6.0
6.797668697433338,25.369635998906908,7.0
4.862552717811724,16.186742976468437,5.0
8.044456374362,31.55221283402348,8.0
7.252265907905112,27.235640056690748,7.0
5.384697230588387,18.96466052394362,5.0
5.843324889469315,20.495997385771116,6.0
4.922339928567439,16.87173311521409,5.0
5.54078589720865,19.988634215306856,5.0
4.817139826034264,16.20891580715034,5.0
5.45716973897099,19.52660504621688,5.0
6.153580433272225,22.270872447418274,6.0
5.884789529900928,21.385569794931534,6.0
5.889463458788512,20.95263104882965,6.0
5.71065064316241,20.32045997536357,6.0
4.1958665105255335,13.60796443146229,4.0
5.367683380412586,18.876115683329886,6.0
5.28424000524349,18.2075679497941,5.0
5.6979385961418245,20.371063832422408,6.0
5.620540936735949,19.52171910158573,6.0
5.541991819754671,19.45373224951521,6.0
6.360344399202006,24.196178308828568,7.0
5.395609758020797,19.06032215159881,6.0
6.1372443131122765,23.36395578496467,6.0
6.0139243104252955,22.345357200815833,6.0
5.783058263865428,20.476541842989413,5.0
5.225042052829025,18.352578445652803,5.0
5.628714568671498,19.528319772282348,6.0
5.560168802095035,19.227380628850387,5.0
5.77034488301868,20.27036472089174,6.0
5.354892617908462,19.048213925682663,5.0
5.222790531616752,18.450234666045652,5.0
5.989690344328011,21.320306476402337,6.0
4.8539338379925425,17.11005255311866,5.0
5.836551634893439,20.786575643224758,5.0
5.14509540198236,17.602591709853694,5.0
5.0715659968156785,17.31494806811756,5.0
4.47673785212578,14.467806097504582,5.0
6.3033307615693275,23.50614388083364,6.0
4.994368414542407,17.521422705359065,5.0
5.390674673417507,19.315360484270094,5.0
5.387948931552941,19.043362553027148,5.0
4.859540586386146,16.651445514479114,5.0
5.927931688698592,21.256647612517142,6.0
4.891717432860943,16.209258842412765,5.0
6.852646292740474,25.442502429976205,6.0
5.405057603863483,19.27751398657197,5.0
5.858174777587735,20.7570169036426,6.0
5.194467429045218,19.285387735657764,4.0
4.799024536355617,15.069834911899523,5.0
5.057916561773908,16.689497260532434,5.0
4.8512909054883835,16.294244568048093,5.0
5.253962539775046,18.05611306202045,5.0
5.9365952329865905,21.738565377333074,7.0
6.697796122721769,24.072245770319682,6.0
4.705317511464273,15.946273312358752,5.0
4.9056196491630715,16.90348095922088,5.0
5.563981072360306,19.833138499999308,5.0
5.169823821746462,18.099439478494897,5.0
4.9695216840476775,17.14223183163277,5.0
6.395109828610515,24.042540648969066,7.0
5.277347510815957,18.631108029195257,5.0
5.2346513969402935,18.400567689986115,4.0
6.1792095109939,22.726982483467168,7.0
5.834660544395206,21.09793908853749,6.0
5.310655898439677,18.26284961163485,5.0
5.273575641165564,19.05566392021914,5.0
6.009865973934552,23.69344286508022,5.0
5.9452130271272665,21.940618132343666,6.0
5.276195162339292,18.11962747479353,5.0
5.39971151634272,18.631494224513254,5.0
5.640911114168929,19.75779776072737,5.0
6.305814272435157,22.755811356727424,7.0
5.234015584469432,17.72562573317464,6.0
5.032504447081664,17.866618696927496,4.0
5.366117670761128,18.32360499281165,6.0
5.377121021267996,18.297408144589852,5.0
5.867358797713493,20.651127922793307,6.0
6.328893521167814,22.782782100692124,6.0
5.325367808916525,18.74268007195628,5.0
5.246103482061898,17.667947378267662,5.0
5.807432454720441,21.151109141308332,6.0
6.679365698758119,24.342518831434298,6.0
4.397705364912127,14.540821031160243,5.0
5.7546510947162375,20.156664013975238,6.0
5.5169402899944515,18.719546422847916,5.0
5.481379129528264,19.010756077174655,5.0
4.434235114946091,14.442687079003711,5.0
5.151123913799012,17.515807928082133,5.0
5.165438662613852,17.669123944770092,6.0
5.482460177838021,19.296244714088093,5.0
5.49569387834309,19.164072093862615,6.0
5.464544519075886,19.39303916915229,5.0
4.667176818359394,15.314098881646396,5.0
6.106501004463823,21.791641267627433,5.0
5.102857479548703,17.574529937145506,5.0
5.586498666400502,19.45202246278098,6.0
5.400276086502771,18.52322211831129,5.0
5.685418858623962,20.718046115759606,5.0
4.258844592739933,13.604312029025571,5.0
5.421214686040571,19.52208759648559,5.0
4.751747628228372,15.654752069961791,5.0
5.256449954400168,18.45889981957339,5.0
5.596851173655168,19.43142416845437,5.0
5.128286564575063,17.837859918963183,5.0
4.783504570721433,17.15855729648154,3.0
4.739086571032331,16.6223468529386,5.0
4.757661200149755,16.79797899432108,5.0
5.09289084804378,17.4615718322949,5.0
